notepad++.exe,2024-04-25 18:24:37.113759,2024-04-25 18:24:46.137560
notepad++.exe,2024-04-25 18:26:00.111000,2024-04-25 18:26:18.824534
notepad++.exe,2024-04-25 18:27:01.004635,2024-04-25 18:27:46.278680
firefox.exe,2024-04-25 17:44:41.168412,2024-04-25 18:29:25.190486
firefox.exe,2024-04-25 17:44:41.168412,2024-04-25 18:31:41.441491
notepad++.exe,2024-04-25 18:33:37.694040,2024-04-25 18:34:18.810894
firefox.exe,2024-04-25 17:44:41.168412,2024-04-25 18:34:18.820420
mspaint.exe,2024-04-25 18:33:40.235607,2024-04-25 18:34:18.826524
